k,type,score,label
5,GMM,0.045738,2
5,GMM,0.072789,2
5,GMM,0.188717,1
5,GMM,0.595061,2
5,GMM,-0.405846,3
5,GMM,0.272907,2
5,GMM,0.067786,0
5,GMM,-0.073584,0
5,GMM,0.54439,2
5,GMM,-0.517741,3
5,GMM,0.6007,2
5,GMM,0.613762,2
5,GMM,0.106564,2
5,GMM,0.031199,0
5,GMM,0.378731,1
5,GMM,0.176309,0
5,GMM,0.23543,0
5,GMM,0.128373,0
5,GMM,0.268524,0
5,GMM,0.482798,1
5,GMM,0.017534,0
5,GMM,0.421956,1
5,GMM,-0.099013,0
5,GMM,-0.052194,0
5,GMM,0.127548,0
5,GMM,0.268322,0
5,GMM,0.165918,0
5,GMM,0.409435,2
5,GMM,0.424937,2
5,GMM,0.547561,2
5,GMM,0.561455,2
5,GMM,0.129503,0
5,GMM,0.522013,2
5,GMM,0.087643,1
5,GMM,0.097134,0
5,GMM,0.267663,1
5,GMM,0.560584,2
5,GMM,0.433902,1
5,GMM,0.48547,2
5,GMM,0.191236,0
5,GMM,0.203672,0
5,GMM,0.084287,0
5,GMM,-0.063887,0
5,GMM,0.151763,2
5,GMM,0.101099,0
5,GMM,-0.00092,0
5,GMM,0.103386,0
5,GMM,0.464724,1
5,GMM,0.606856,2
5,GMM,0.272693,0
5,GMM,0.128373,0
5,GMM,0.533066,2
5,GMM,0.500743,1
5,GMM,0.580756,2
5,GMM,0.248258,0
5,GMM,0.606856,2
5,GMM,-0.061798,0
5,GMM,0.484757,1
5,GMM,0.529571,2
5,GMM,0.43393,2
5,GMM,0.259265,1
5,GMM,0.437945,1
5,GMM,0.293443,1
5,GMM,-0.093182,0
5,GMM,0.054775,0
5,GMM,0.281564,0
5,GMM,-0.001794,0
5,GMM,-0.372109,4
5,GMM,0.053662,0
5,GMM,0.56818,2
5,GMM,-0.106004,2
5,GMM,0.492878,1
5,GMM,0.605795,2
5,GMM,0.09769,1
5,GMM,-0.055729,0
5,GMM,0.236609,2
5,GMM,-0.485138,3
5,GMM,0.171738,0
5,GMM,0.609019,2
5,GMM,-0.00092,0
5,GMM,0.57126,2
5,GMM,0.609566,2
5,GMM,0.001815,0
5,GMM,-0.257499,4
5,GMM,0.605795,2
5,GMM,0.314557,2
5,GMM,0.464897,2
5,GMM,0.392051,2
5,GMM,-0.028572,4
5,GMM,0.156565,0
5,GMM,-0.022345,0
5,GMM,0.138533,0
5,GMM,-0.152776,0
5,GMM,0.307179,2
5,GMM,0.336372,1
5,GMM,-0.045219,0
5,GMM,0.344839,0
5,GMM,-0.103207,1
5,GMM,0.262933,1
5,GMM,0.226871,0
5,GMM,0.165533,0
5,GMM,0.191933,3
5,GMM,0.318892,0
5,GMM,0.487488,2
5,GMM,0.30485,3
5,GMM,0.13061,0
5,GMM,0.272907,2
5,GMM,0.335791,2
5,GMM,0.566086,2
5,GMM,0.213946,2
5,GMM,0.577337,2
5,GMM,0.58375,2
5,GMM,0.057785,0
5,GMM,0.073224,0
5,GMM,0.14713,0
5,GMM,0.561772,2
5,GMM,0.455701,1
5,GMM,0.6007,2
5,GMM,0.43807,2
5,GMM,0.470381,1
5,GMM,0.019882,0
5,GMM,-0.51247,3
5,GMM,0.292713,0
5,GMM,0.050445,2
5,GMM,0.580286,2
5,GMM,0.596604,2
5,GMM,0.155947,2
5,GMM,0.474816,1
5,GMM,0.182306,0
5,GMM,0.571651,2
5,GMM,-0.38036,4
5,GMM,0.516574,2
5,GMM,0.594665,2
5,GMM,0.493125,1
5,GMM,0.396491,2
5,GMM,0.154297,0
5,GMM,-0.135815,0
5,GMM,0.599215,2
5,GMM,0.356314,2
5,GMM,0.039463,0
5,GMM,0.59567,2
5,GMM,-0.486699,4
5,GMM,0.107183,0
5,GMM,0.286605,0
5,GMM,0.501167,2
5,GMM,0.610233,2
5,GMM,0.6007,2
5,GMM,0.616087,2
5,GMM,0.473269,2
5,GMM,-0.099044,0
5,GMM,0.387414,2
5,GMM,0.543905,2
5,GMM,0.044602,2
5,GMM,0.570451,2
5,GMM,0.616993,2
5,GMM,0.171413,0
5,GMM,-0.49444,3
5,GMM,0.299788,3
5,GMM,0.261083,0
5,GMM,-0.013334,0
5,GMM,0.580756,2
5,GMM,0.541334,2
5,GMM,0.552442,2
5,GMM,0.077833,0
5,GMM,0.56818,2
5,GMM,0.147694,0
5,GMM,0.616087,2
5,GMM,0.607672,2
5,GMM,0.315253,2
5,GMM,0.030258,1
5,GMM,-0.234264,4
5,GMM,0.554376,2
5,GMM,0.280274,1
5,GMM,0.055489,0
5,GMM,0.064015,0
5,GMM,0.242993,2
5,GMM,0.53026,2
5,GMM,0.16744,0
5,GMM,-0.423701,3
5,GMM,0.609255,2
5,GMM,0.039379,0
5,GMM,0.328199,1
5,GMM,0.490343,1
5,GMM,0.143197,0
5,GMM,0.466805,2
5,GMM,0.2917,0
5,GMM,0.309394,1
5,GMM,0.247146,0
5,GMM,0.000897,0
5,GMM,0.541989,2
5,GMM,0.203263,2
5,GMM,0.204585,0
5,GMM,0.560703,2
5,GMM,-0.258459,3
5,GMM,0.46244,1
5,GMM,0.067786,0
5,GMM,0.078498,0
5,GMM,0.253852,1
5,GMM,0.048043,0
5,GMM,0.103512,0
5,GMM,0.136289,0
5,GMM,0.421973,2
5,GMM,0.062506,0
5,GMM,0.006789,0
5,GMM,0.14745,0
5,GMM,0.526735,2
5,GMM,0.211517,3
5,GMM,0.205668,0
5,GMM,-0.442629,4
5,GMM,0.534422,2
5,GMM,0.519036,2
5,GMM,0.18778,0
5,GMM,0.552442,2
5,GMM,0.230576,0
5,GMM,0.367401,2
5,GMM,-0.418092,4
5,GMM,0.523768,2
5,GMM,0.307179,2
5,GMM,0.173108,2
5,GMM,0.613762,2
5,GMM,-0.047662,0
5,GMM,0.149315,0
5,GMM,0.563827,2
5,GMM,0.387985,1
5,GMM,0.007199,2
5,GMM,0.44965,2
5,GMM,0.571651,2
5,GMM,0.220519,0
5,GMM,0.520016,2
5,GMM,-0.229926,4
5,GMM,0.299941,3
5,GMM,0.515422,2
5,GMM,-0.07561,0
5,GMM,0.24512,0
5,GMM,0.602006,2
5,GMM,0.140642,0
5,GMM,0.06268,0
5,GMM,0.220672,0
5,GMM,0.595741,2
5,GMM,0.561827,2
5,GMM,0.013957,0
5,GMM,0.58375,2
5,GMM,0.066783,0
5,GMM,0.264914,0
5,GMM,0.497278,2
5,GMM,0.117146,0
5,GMM,0.049331,1
5,GMM,0.345946,2
5,GMM,0.04166,0
5,GMM,0.099032,0
5,GMM,0.609566,2
5,GMM,0.207219,1
5,GMM,0.4439,1
5,GMM,0.356408,2
5,GMM,0.22069,0
5,GMM,0.57413,2
5,GMM,0.16469,0
5,GMM,-0.001794,0
5,GMM,0.553232,2
5,GMM,0.579085,2
5,GMM,0.44965,2
5,GMM,-0.323558,4
5,GMM,0.500026,1
5,GMM,0.448363,2
5,GMM,0.594665,2
5,GMM,0.449323,2
5,GMM,0.264705,0
5,GMM,0.287509,2
5,GMM,0.120168,0
5,GMM,0.370053,2
5,GMM,0.255146,0
5,GMM,0.437363,1
5,GMM,-0.079988,0
5,GMM,0.506727,2
5,GMM,0.286377,2
5,GMM,0.370745,1
5,GMM,0.138061,0
5,GMM,0.415485,1
5,GMM,0.347858,1
5,GMM,-0.086757,2
5,GMM,0.103176,0
5,GMM,0.306795,0
5,GMM,0.210528,0
5,GMM,0.462509,2
5,GMM,0.596604,2
5,GMM,-0.296072,4
5,GMM,-0.517741,3
5,GMM,-0.207641,3
5,GMM,0.316412,0
5,GMM,0.202057,0
5,GMM,0.606856,2
5,GMM,0.315253,2
5,GMM,0.609255,2
5,GMM,0.206953,0
5,GMM,0.076131,0
5,GMM,0.14598,0
5,GMM,-0.076179,0
5,GMM,0.200097,0
5,GMM,0.616087,2
5,GMM,0.311906,2
5,GMM,0.538576,2
5,GMM,0.171557,2
5,GMM,0.493417,2
5,GMM,0.576964,2
5,GMM,0.149431,0
5,GMM,0.616087,2
5,GMM,0.605795,2
5,GMM,0.252307,0
5,GMM,0.067066,0
5,GMM,0.056525,0
5,GMM,0.252466,0
5,GMM,0.198141,0
5,GMM,0.563827,2
5,GMM,0.356763,1
5,GMM,0.611913,2
5,GMM,0.505801,2
5,GMM,0.335791,2
5,GMM,0.212694,2
5,GMM,0.013957,0
5,GMM,0.485534,1
5,GMM,0.453415,1
5,GMM,0.157825,0
5,GMM,0.163961,2
5,GMM,0.254767,0
5,GMM,0.503842,2
5,GMM,0.192121,2
5,GMM,-0.486537,3
5,GMM,0.007014,0
5,GMM,0.56011,2
5,GMM,0.516574,2
5,GMM,0.12374,3
5,GMM,-0.081482,1
5,GMM,0.273029,2
5,GMM,0.300261,0
5,GMM,0.611913,2
5,GMM,-0.001794,0
5,GMM,0.610233,2
5,GMM,0.076762,0
5,GMM,0.209478,0
5,GMM,-0.040585,0
5,GMM,0.478373,2
5,GMM,0.60138,2
5,GMM,0.23553,0
5,GMM,0.432503,1
5,GMM,0.004439,0
5,GMM,0.526545,2
5,GMM,0.162789,0
5,GMM,-0.098416,0
5,GMM,0.587211,2
5,GMM,0.223962,0
5,GMM,-0.183439,4
5,GMM,0.261862,0
5,GMM,0.535973,2
5,GMM,0.561772,2
5,GMM,0.552442,2
5,GMM,0.23553,0
5,GMM,0.356314,2
5,GMM,0.609566,2
5,GMM,0.178911,1
5,GMM,0.220672,0
5,GMM,0.252466,0
5,GMM,0.202057,0
5,GMM,-0.367778,4
5,GMM,0.580286,2
5,GMM,-0.068419,0
5,GMM,0.387985,1
5,GMM,0.456133,2
5,GMM,0.145019,0
5,GMM,-0.526983,3
5,GMM,-0.038162,2
5,GMM,0.008839,0
5,GMM,0.238394,3
5,GMM,0.332159,0
5,GMM,0.154297,0
5,GMM,0.587211,2
5,GMM,0.163888,2
5,GMM,0.374013,2
5,GMM,0.273642,2
5,GMM,0.273876,1
5,GMM,0.029593,0
5,GMM,0.3146,0
5,GMM,-0.565876,4
5,GMM,0.612738,2
5,GMM,0.430555,1
5,GMM,0.548423,2
5,GMM,0.18745,0
5,GMM,0.603178,2
5,GMM,0.561251,2
5,GMM,0.450979,1
5,GMM,0.537753,2
5,GMM,0.062506,0
5,GMM,0.576964,2
5,GMM,-0.00435,2
5,GMM,-0.011535,0
5,GMM,-0.450398,4
5,GMM,0.095259,2
5,GMM,0.475246,1
5,GMM,0.095375,0
5,GMM,-0.361637,4
5,GMM,0.288475,0
5,GMM,0.395649,1
5,GMM,0.53026,2
5,GMM,0.585116,2
5,GMM,0.140866,0
5,GMM,0.029593,0
5,GMM,-0.054583,0
5,GMM,0.577074,2
5,GMM,0.503842,2
5,GMM,0.496787,1
5,GMM,0.215906,0
5,GMM,0.577337,2
5,GMM,0.305086,0
5,GMM,0.225566,0
5,GMM,0.107641,0
5,GMM,0.087797,0
5,GMM,0.547561,2
5,GMM,0.405664,1
5,GMM,0.377686,1
5,GMM,0.436542,2
5,GMM,0.607672,2
5,GMM,0.187276,0
5,GMM,0.440101,1
5,GMM,0.184039,3
5,GMM,0.338572,2
5,GMM,0.280209,0
5,GMM,0.472672,1
5,GMM,-0.077696,2
5,GMM,0.578221,2
5,GMM,0.31799,0
5,GMM,0.252873,0
5,GMM,0.106577,1
5,GMM,0.451929,2
5,GMM,0.596718,2
5,GMM,-0.057856,1
5,GMM,0.255046,0
5,GMM,0.587836,2
5,GMM,0.01128,0
5,GMM,0.180447,0
5,GMM,0.407419,1
5,GMM,0.298507,0
5,GMM,0.334867,1
5,GMM,0.519308,2
5,GMM,-0.476993,4
5,GMM,0.080084,0
5,GMM,0.023891,0
5,GMM,-0.045219,0
5,GMM,0.284768,0
5,GMM,0.135321,0
5,GMM,0.609019,2
5,GMM,0.09769,1
5,GMM,0.328013,2
5,GMM,0.472463,1
5,GMM,0.336583,1
6,Kmeans,0.531045,4
6,Kmeans,0.462921,1
6,Kmeans,0.50682,1
6,Kmeans,0.186126,3
6,Kmeans,0.382075,3
6,Kmeans,0.501178,1
6,Kmeans,0.20267,5
6,Kmeans,0.493457,1
6,Kmeans,0.342856,1
6,Kmeans,0.454901,4
6,Kmeans,0.063958,0
6,Kmeans,0.356628,1
6,Kmeans,0.040569,3
6,Kmeans,0.414049,1
6,Kmeans,0.110894,3
6,Kmeans,0.230751,1
6,Kmeans,0.398796,5
6,Kmeans,0.43985,1
6,Kmeans,0.49581,0
6,Kmeans,0.241414,4
6,Kmeans,0.491328,5
6,Kmeans,0.243938,1
6,Kmeans,0.409673,1
6,Kmeans,0.205852,1
6,Kmeans,0.373524,2
6,Kmeans,0.480419,4
6,Kmeans,0.46963,4
6,Kmeans,0.506704,1
6,Kmeans,0.258144,3
6,Kmeans,0.382075,3
6,Kmeans,0.459182,1
6,Kmeans,0.455683,3
6,Kmeans,0.473262,4
6,Kmeans,0.493368,4
6,Kmeans,0.386079,5
6,Kmeans,0.416749,4
6,Kmeans,0.082507,5
6,Kmeans,0.419509,1
6,Kmeans,0.46924,1
6,Kmeans,0.417984,0
6,Kmeans,0.533304,4
6,Kmeans,0.389319,4
6,Kmeans,0.36974,1
6,Kmeans,0.317167,4
6,Kmeans,-0.003514,5
6,Kmeans,0.275828,3
6,Kmeans,0.47335,1
6,Kmeans,0.457739,5
6,Kmeans,0.492624,0
6,Kmeans,0.415725,1
6,Kmeans,0.022562,5
6,Kmeans,0.294295,1
6,Kmeans,0.511141,1
6,Kmeans,0.431018,4
6,Kmeans,0.095585,4
6,Kmeans,0.418986,1
6,Kmeans,0.2732,1
6,Kmeans,0.089987,3
6,Kmeans,0.381512,1
6,Kmeans,0.372418,5
6,Kmeans,0.510523,1
6,Kmeans,0.484443,1
6,Kmeans,0.328702,0
6,Kmeans,0.18721,3
6,Kmeans,0.504417,4
6,Kmeans,0.45938,4
6,Kmeans,0.470667,4
6,Kmeans,0.419509,1
6,Kmeans,0.17187,1
6,Kmeans,0.313584,1
6,Kmeans,0.544199,4
6,Kmeans,0.493262,5
6,Kmeans,0.295835,1
6,Kmeans,0.209054,1
6,Kmeans,0.234106,0
6,Kmeans,0.463637,1
6,Kmeans,0.506704,1
6,Kmeans,0.494084,1
6,Kmeans,0.357856,3
6,Kmeans,0.152163,0
6,Kmeans,0.333012,4
6,Kmeans,0.495716,1
6,Kmeans,0.297138,3
6,Kmeans,0.470689,1
6,Kmeans,0.294244,3
6,Kmeans,0.414513,4
6,Kmeans,0.05745,5
6,Kmeans,0.423972,3
6,Kmeans,0.477488,1
6,Kmeans,0.388955,4
6,Kmeans,0.373749,0
6,Kmeans,0.482505,1
6,Kmeans,0.183835,0
6,Kmeans,0.38669,1
6,Kmeans,0.153648,1
6,Kmeans,0.160283,4
6,Kmeans,0.425582,1
6,Kmeans,0.47335,1
6,Kmeans,0.515644,2
6,Kmeans,0.441096,1
6,Kmeans,0.507468,1
6,Kmeans,0.175993,5
6,Kmeans,0.467793,3
6,Kmeans,0.567401,4
6,Kmeans,0.455808,4
6,Kmeans,-0.079158,3
6,Kmeans,0.422584,1
6,Kmeans,0.227642,1
6,Kmeans,0.51002,1
6,Kmeans,0.373757,0
6,Kmeans,0.153388,4
6,Kmeans,0.351992,5
6,Kmeans,0.399527,0
6,Kmeans,0.350759,1
6,Kmeans,0.482505,1
6,Kmeans,0.457507,5
6,Kmeans,0.508906,5
6,Kmeans,0.573595,4
6,Kmeans,0.498531,1
6,Kmeans,0.446446,0
6,Kmeans,0.403055,5
6,Kmeans,0.569454,4
6,Kmeans,0.350132,1
6,Kmeans,0.46031,1
6,Kmeans,0.312684,4
6,Kmeans,0.428349,1
6,Kmeans,0.433492,5
6,Kmeans,0.309053,0
6,Kmeans,0.551572,4
6,Kmeans,0.210146,4
6,Kmeans,0.519653,1
6,Kmeans,0.482505,1
6,Kmeans,0.215045,1
6,Kmeans,0.211917,5
6,Kmeans,0.04436,5
6,Kmeans,0.51335,1
6,Kmeans,0.454859,1
6,Kmeans,0.282665,0
6,Kmeans,0.45622,1
6,Kmeans,0.372069,2
6,Kmeans,0.544199,4
6,Kmeans,0.446658,1
6,Kmeans,0.48417,4
6,Kmeans,0.321112,3
6,Kmeans,-0.016195,3
6,Kmeans,0.524407,1
6,Kmeans,0.478908,2
6,Kmeans,0.356305,0
6,Kmeans,0.457989,1
6,Kmeans,0.46299,1
6,Kmeans,0.435917,2
6,Kmeans,0.419424,1
6,Kmeans,0.154891,3
6,Kmeans,0.505227,4
6,Kmeans,0.500007,1
6,Kmeans,0.008293,3
6,Kmeans,0.576948,4
6,Kmeans,-0.009758,5
6,Kmeans,0.468514,1
6,Kmeans,0.128951,0
6,Kmeans,0.571593,4
6,Kmeans,0.31543,0
6,Kmeans,0.494084,1
6,Kmeans,0.468336,1
6,Kmeans,0.425582,1
6,Kmeans,0.411572,5
6,Kmeans,0.38681,4
6,Kmeans,0.549128,2
6,Kmeans,0.452149,1
6,Kmeans,0.403343,5
6,Kmeans,0.162872,4
6,Kmeans,0.561059,2
6,Kmeans,0.335926,5
6,Kmeans,0.393564,2
6,Kmeans,0.539165,4
6,Kmeans,0.171511,3
6,Kmeans,0.24482,1
6,Kmeans,0.447226,5
6,Kmeans,0.448292,1
6,Kmeans,0.407589,4
6,Kmeans,0.31133,2
6,Kmeans,0.44785,1
6,Kmeans,0.517142,1
6,Kmeans,0.408521,1
6,Kmeans,0.549645,4
6,Kmeans,0.417894,1
6,Kmeans,0.07564,5
6,Kmeans,0.080123,3
6,Kmeans,0.471297,4
6,Kmeans,0.474437,1
6,Kmeans,0.511141,1
6,Kmeans,0.278903,1
6,Kmeans,0.29245,3
6,Kmeans,0.524407,1
6,Kmeans,0.511141,1
6,Kmeans,0.468336,1
6,Kmeans,-0.002005,5
6,Kmeans,0.486583,1
6,Kmeans,0.282476,3
6,Kmeans,0.482505,1
6,Kmeans,0.432662,5
6,Kmeans,0.401108,3
6,Kmeans,0.381207,5
6,Kmeans,0.085302,5
6,Kmeans,0.141985,1
6,Kmeans,0.520472,1
6,Kmeans,0.431018,4
6,Kmeans,0.416389,1
6,Kmeans,0.437958,4
6,Kmeans,0.455393,1
6,Kmeans,0.542991,4
6,Kmeans,0.135626,3
6,Kmeans,0.36248,1
6,Kmeans,0.224297,0
6,Kmeans,0.431433,1
6,Kmeans,0.334647,3
6,Kmeans,-0.038048,3
6,Kmeans,0.357366,1
6,Kmeans,0.411585,4
6,Kmeans,0.471926,1
6,Kmeans,0.165474,5
6,Kmeans,0.113618,4
6,Kmeans,-0.020536,3
6,Kmeans,0.392324,4
6,Kmeans,0.422584,1
6,Kmeans,0.490935,1
6,Kmeans,0.148524,3
6,Kmeans,0.413775,5
6,Kmeans,0.370196,4
6,Kmeans,0.106089,3
6,Kmeans,0.350328,4
6,Kmeans,0.308821,1
6,Kmeans,0.283389,3
6,Kmeans,0.567843,4
6,Kmeans,0.379049,5
6,Kmeans,0.450458,1
6,Kmeans,0.428349,1
6,Kmeans,0.254446,0
6,Kmeans,0.468987,1
6,Kmeans,0.456909,1
6,Kmeans,0.487524,5
6,Kmeans,0.061074,0
6,Kmeans,0.420643,1
6,Kmeans,0.548823,4
6,Kmeans,0.488425,4
6,Kmeans,0.039445,3
6,Kmeans,0.412183,1
6,Kmeans,0.549021,4
6,Kmeans,0.166413,1
6,Kmeans,-0.08045,3
6,Kmeans,0.47335,1
6,Kmeans,0.455353,2
6,Kmeans,0.356733,3
6,Kmeans,0.417671,1
6,Kmeans,0.482505,1
6,Kmeans,0.014592,3
6,Kmeans,0.176993,4
6,Kmeans,0.162217,1
6,Kmeans,0.511338,1
6,Kmeans,0.425924,4
6,Kmeans,0.325882,0
6,Kmeans,0.309082,3
6,Kmeans,0.271227,4
6,Kmeans,0.378406,5
6,Kmeans,0.483695,1
6,Kmeans,0.520261,1
6,Kmeans,0.459182,1
6,Kmeans,0.232461,3
6,Kmeans,0.391562,3
6,Kmeans,0.456909,1
6,Kmeans,0.468987,1
6,Kmeans,0.220772,1
6,Kmeans,0.524407,1
6,Kmeans,0.091961,5
6,Kmeans,0.523672,4
6,Kmeans,0.345077,3
6,Kmeans,0.415048,1
6,Kmeans,0.216888,4
6,Kmeans,0.247483,1
6,Kmeans,0.457105,1
6,Kmeans,0.573619,4
6,Kmeans,0.032014,3
6,Kmeans,0.243487,4
6,Kmeans,0.445974,1
6,Kmeans,0.316935,2
6,Kmeans,0.408093,1
6,Kmeans,0.459182,1
6,Kmeans,0.452862,4
6,Kmeans,0.462921,1
6,Kmeans,0.494324,4
6,Kmeans,0.525526,4
6,Kmeans,0.466323,2
6,Kmeans,0.40177,4
6,Kmeans,0.490935,1
6,Kmeans,0.438724,4
6,Kmeans,0.410629,1
6,Kmeans,0.089491,5
6,Kmeans,0.571593,4
6,Kmeans,0.181667,1
6,Kmeans,0.473568,5
6,Kmeans,0.52253,1
6,Kmeans,0.094654,1
6,Kmeans,0.209647,0
6,Kmeans,0.51002,1
6,Kmeans,0.477047,5
6,Kmeans,0.156422,3
6,Kmeans,0.398606,2
6,Kmeans,0.526619,2
6,Kmeans,0.160323,0
6,Kmeans,0.190056,5
6,Kmeans,0.246939,3
6,Kmeans,0.549021,4
6,Kmeans,0.439294,5
6,Kmeans,0.184048,1
6,Kmeans,0.374961,1
6,Kmeans,0.238148,4
6,Kmeans,0.482535,3
6,Kmeans,0.48142,4
6,Kmeans,0.283548,5
6,Kmeans,0.282665,0
6,Kmeans,0.492195,0
6,Kmeans,0.104514,5
6,Kmeans,0.066197,5
6,Kmeans,0.128889,4
6,Kmeans,0.492491,3
6,Kmeans,0.366526,4
6,Kmeans,0.523903,1
6,Kmeans,0.216888,4
6,Kmeans,0.417841,1
6,Kmeans,0.375251,1
6,Kmeans,0.035042,2
6,Kmeans,0.172356,2
6,Kmeans,0.302161,3
6,Kmeans,0.493316,1
6,Kmeans,0.099013,3
6,Kmeans,0.227642,1
6,Kmeans,0.542991,4
6,Kmeans,0.050389,5
6,Kmeans,0.440625,1
6,Kmeans,0.451075,1
6,Kmeans,0.511195,1
6,Kmeans,0.521687,1
6,Kmeans,0.247446,5
6,Kmeans,0.503111,4
6,Kmeans,0.052039,3
6,Kmeans,-0.038124,3
6,Kmeans,0.068171,5
6,Kmeans,0.520126,4
6,Kmeans,0.04192,5
6,Kmeans,0.455501,0
6,Kmeans,0.477047,5
6,Kmeans,0.367024,0
6,Kmeans,0.335926,5
6,Kmeans,0.423878,4
6,Kmeans,0.567542,4
6,Kmeans,0.51396,4
6,Kmeans,0.428524,3
6,Kmeans,0.325204,1
6,Kmeans,0.347032,1
6,Kmeans,0.456909,1
6,Kmeans,0.459182,1
6,Kmeans,0.54365,4
6,Kmeans,0.419509,1
6,Kmeans,0.098436,4
6,Kmeans,0.508906,5
6,Kmeans,0.187766,3
6,Kmeans,0.446504,1
6,Kmeans,0.38468,0
6,Kmeans,0.398229,1
6,Kmeans,0.509283,4
6,Kmeans,0.303883,4
6,Kmeans,0.350328,4
6,Kmeans,0.331536,3
6,Kmeans,0.186854,5
6,Kmeans,0.510608,5
6,Kmeans,0.413927,4
6,Kmeans,0.502647,4
6,Kmeans,0.351976,0
6,Kmeans,0.511338,1
6,Kmeans,0.179906,5
6,Kmeans,0.520126,4
6,Kmeans,0.417894,1
6,Kmeans,0.457077,0
6,Kmeans,0.473831,1
6,Kmeans,0.533304,4
6,Kmeans,0.511338,1
6,Kmeans,0.398796,5
6,Kmeans,0.340696,0
6,Kmeans,0.426893,1
6,Kmeans,0.354156,1
6,Kmeans,0.011443,0
6,Kmeans,0.36858,0
6,Kmeans,0.282476,3
6,Kmeans,0.350128,5
6,Kmeans,0.439535,5
6,Kmeans,0.476016,4
6,Kmeans,0.450598,4
6,Kmeans,0.324184,1
6,Kmeans,0.528329,4
6,Kmeans,0.457989,1
6,Kmeans,0.379206,2
6,Kmeans,0.449186,0
6,Kmeans,0.515995,1
6,Kmeans,0.248078,4
6,Kmeans,0.409441,5
6,Kmeans,0.140595,1
6,Kmeans,0.428212,1
6,Kmeans,0.228234,3
6,Kmeans,0.51335,1
6,Kmeans,0.413927,4
6,Kmeans,0.47392,1
6,Kmeans,0.517142,1
6,Kmeans,0.362715,5
6,Kmeans,0.155836,1
6,Kmeans,0.515995,1
6,Kmeans,0.243938,1
6,Kmeans,0.380432,1
6,Kmeans,0.319931,1
6,Kmeans,0.137561,5
6,Kmeans,0.178524,4
6,Kmeans,0.444836,5
6,Kmeans,0.561752,4
6,Kmeans,0.041702,3
6,Kmeans,0.225027,1
6,Kmeans,0.227631,0
6,Kmeans,0.413187,4
6,Kmeans,0.195442,4
6,Kmeans,0.38175,4
6,Kmeans,0.16183,3
6,Kmeans,0.231162,4
6,Kmeans,0.464191,3
6,Kmeans,0.444587,2
6,Kmeans,0.324869,4
6,Kmeans,0.369921,1
6,Kmeans,0.556456,2
6,Kmeans,0.509505,5
6,Kmeans,0.227642,1
6,Kmeans,0.234596,1
6,Kmeans,0.466784,1
6,Kmeans,0.124704,1
6,Kmeans,0.486583,1
6,Kmeans,0.477488,1
6,Kmeans,0.474372,4
6,Kmeans,0.349357,3
6,Kmeans,0.382075,3
6,Kmeans,0.454859,1
6,Kmeans,0.463215,0
6,Kmeans,0.511195,1
6,Kmeans,0.355906,1
6,Kmeans,0.345719,0
6,Kmeans,0.500466,4
6,Kmeans,0.478098,1
6,Kmeans,0.411585,4
6,Kmeans,0.362738,5
6,Kmeans,0.473861,1
6,Kmeans,0.50682,1
6,Kmeans,0.178106,5
6,Kmeans,0.431422,0
6,Kmeans,0.569422,4
6,Kmeans,0.470991,1
6,Kmeans,0.402148,0
6,Kmeans,0.412183,1
6,Kmeans,0.501733,1
6,Kmeans,0.411787,0
6,Kmeans,0.291873,1
6,Kmeans,0.47891,5
6,Kmeans,0.221689,5
6,Kmeans,0.507468,1
6,Kmeans,0.220819,1
6,Kmeans,0.394292,5
6,Kmeans,0.501178,1
6,Kmeans,0.473593,0
6,Kmeans,0.48841,5
6,Kmeans,0.480419,4
6,Kmeans,0.390218,1
6,Kmeans,0.519658,1
6,Kmeans,0.511195,1
6,Kmeans,0.523903,1
6,Kmeans,0.380398,1
6,Kmeans,0.336128,4
6,Kmeans,0.288115,1
6,Kmeans,0.426478,1
6,Kmeans,0.35616,5
6,Kmeans,0.466859,1
6,Kmeans,0.526023,1
6,Kmeans,0.340188,3
6,Kmeans,0.457886,1
6,Kmeans,0.561396,2
6,Kmeans,0.527849,4
6,Kmeans,0.466658,4
6,Kmeans,0.473831,1
6,Kmeans,0.446614,1
6,Kmeans,0.458726,1
6,Kmeans,0.547243,4
6,Kmeans,0.457989,1
6,Kmeans,0.549848,4
6,Kmeans,0.523903,1
6,Kmeans,0.511141,1
6,Kmeans,0.262511,1
6,Kmeans,0.222045,4
6,Kmeans,0.125,1
6,Kmeans,0.455237,1
6,Kmeans,0.139747,0
6,Kmeans,0.153249,2
6,Kmeans,0.440733,4
6,Kmeans,0.081751,1
6,Kmeans,0.425582,1
6,Kmeans,0.577583,4
6,Kmeans,0.424321,1
6,Kmeans,0.512957,1
6,Kmeans,0.321781,3
6,Kmeans,0.155811,3
6,Kmeans,0.352932,0
6,Kmeans,0.21277,5
6,Kmeans,0.36974,1
6,Kmeans,0.333772,4
6,Kmeans,0.232557,0
6,Kmeans,0.471805,4
6,Kmeans,0.060984,2
6,Kmeans,0.446988,1
6,Kmeans,0.112302,1
6,Kmeans,0.432759,3
6,Kmeans,0.461876,1
6,Kmeans,0.349368,1
6,Kmeans,0.480915,0
6,Kmeans,0.542991,4
6,Kmeans,0.527513,4
6,Kmeans,-0.001982,0
6,Kmeans,0.463929,4
6,Kmeans,0.546484,4
6,Kmeans,0.122313,3
6,Kmeans,0.342856,1
6,Kmeans,0.49274,3
6,Kmeans,0.281496,5
6,Kmeans,0.199739,3
