k,type,score,label
5,GMM,0.057956,0
5,GMM,0.10784,0
5,GMM,-0.066716,2
5,GMM,0.165161,0
5,GMM,0.113992,1
5,GMM,0.031252,0
5,GMM,0.286899,1
5,GMM,0.091519,1
5,GMM,0.141583,0
5,GMM,-0.022275,4
5,GMM,0.058966,0
5,GMM,0.077714,4
5,GMM,-0.172478,0
5,GMM,0.227679,1
5,GMM,0.073285,0
5,GMM,0.274245,1
5,GMM,-0.002716,0
5,GMM,0.094874,4
5,GMM,0.2878,1
5,GMM,-0.085245,0
5,GMM,0.142104,4
5,GMM,0.242938,1
5,GMM,0.306027,1
5,GMM,-0.267762,2
5,GMM,0.132659,1
5,GMM,0.063744,0
5,GMM,0.292438,1
5,GMM,0.276427,1
5,GMM,0.214853,1
5,GMM,-0.152652,2
5,GMM,-0.085245,0
5,GMM,0.049931,4
5,GMM,0.081488,2
5,GMM,0.053519,4
5,GMM,0.155018,1
5,GMM,0.06118,4
5,GMM,0.154494,1
5,GMM,-0.088568,1
5,GMM,0.197375,0
5,GMM,0.024387,1
5,GMM,0.093854,3
5,GMM,0.306525,1
5,GMM,-0.046768,4
5,GMM,0.114314,4
5,GMM,0.049661,2
5,GMM,-0.215668,3
5,GMM,0.082736,0
5,GMM,0.161214,1
5,GMM,0.028486,1
5,GMM,0.135449,0
5,GMM,0.002753,4
5,GMM,0.208051,2
5,GMM,0.076856,0
5,GMM,-0.227862,3
5,GMM,0.152506,4
5,GMM,0.241008,1
5,GMM,0.260012,1
5,GMM,0.222264,1
5,GMM,-0.049443,2
5,GMM,0.152214,4
5,GMM,0.238307,1
5,GMM,0.108361,4
5,GMM,-0.193368,0
5,GMM,0.12444,0
5,GMM,0.065332,0
5,GMM,0.139713,1
5,GMM,0.007029,4
5,GMM,0.055957,0
5,GMM,0.067951,4
5,GMM,0.133366,1
5,GMM,-0.191303,2
5,GMM,-0.030102,4
5,GMM,0.040134,4
5,GMM,-0.055997,3
5,GMM,-0.224183,3
5,GMM,0.089168,4
5,GMM,-0.046768,4
5,GMM,0.153452,0
5,GMM,-0.017494,0
5,GMM,0.074354,4
5,GMM,0.075218,4
5,GMM,0.095797,0
5,GMM,0.066722,1
5,GMM,0.207217,1
5,GMM,0.06779,1
5,GMM,0.276769,1
5,GMM,-0.0457,2
5,GMM,0.130646,1
5,GMM,0.23568,1
5,GMM,0.160759,1
5,GMM,0.258467,1
5,GMM,0.284909,1
5,GMM,-0.013851,4
5,GMM,-0.110497,0
5,GMM,0.288822,1
5,GMM,-0.302076,2
5,GMM,0.123556,0
5,GMM,0.116955,1
5,GMM,-0.071242,4
5,GMM,0.188686,1
5,GMM,0.206475,2
5,GMM,0.094221,1
5,GMM,-0.005701,0
5,GMM,0.177471,1
5,GMM,0.114651,4
5,GMM,0.002131,0
5,GMM,0.125533,2
5,GMM,-0.221148,0
5,GMM,0.093513,1
5,GMM,0.073521,0
5,GMM,0.07419,4
5,GMM,0.204155,2
5,GMM,0.019418,4
5,GMM,0.085162,1
5,GMM,0.190562,1
5,GMM,0.100335,2
5,GMM,0.078362,1
5,GMM,0.139828,1
5,GMM,0.210101,1
5,GMM,0.172003,1
5,GMM,-0.00225,0
5,GMM,0.166306,1
5,GMM,0.108875,4
5,GMM,0.140391,1
5,GMM,-0.259926,3
5,GMM,-0.242148,3
5,GMM,0.121864,4
5,GMM,0.15982,1
5,GMM,0.079147,4
5,GMM,0.146479,1
5,GMM,-0.000445,4
5,GMM,0.114409,0
5,GMM,-0.002252,4
5,GMM,0.046972,4
5,GMM,0.025144,0
5,GMM,0.280622,1
5,GMM,-0.035272,2
5,GMM,0.060295,2
5,GMM,0.168341,1
5,GMM,-0.326526,3
5,GMM,0.179293,0
5,GMM,0.061703,1
5,GMM,0.054603,4
5,GMM,0.080946,1
5,GMM,0.061265,0
5,GMM,0.066354,1
5,GMM,0.22084,1
5,GMM,-0.150599,3
5,GMM,0.094133,4
5,GMM,0.120493,0
5,GMM,0.198486,1
5,GMM,-0.08807,0
5,GMM,-0.16273,4
5,GMM,0.056521,0
5,GMM,0.097098,1
5,GMM,0.109297,4
5,GMM,0.071501,1
5,GMM,0.085438,1
5,GMM,-0.222048,2
5,GMM,0.19258,1
5,GMM,-0.005936,4
5,GMM,0.095446,1
5,GMM,-0.010166,0
5,GMM,-0.012856,4
5,GMM,0.235607,1
5,GMM,-0.023621,0
5,GMM,0.127912,1
5,GMM,0.099827,4
5,GMM,-0.310642,3
5,GMM,0.096902,0
5,GMM,0.039932,1
5,GMM,0.015617,4
5,GMM,0.146708,1
5,GMM,0.191125,1
5,GMM,0.218817,1
5,GMM,0.046761,1
5,GMM,-0.017717,4
5,GMM,0.065123,1
5,GMM,0.281848,1
5,GMM,0.004604,0
5,GMM,0.186044,2
5,GMM,-0.041651,3
5,GMM,0.302323,1
5,GMM,0.294065,1
5,GMM,0.099114,0
5,GMM,0.100199,0
5,GMM,0.213798,1
5,GMM,-0.023031,3
5,GMM,-0.191575,3
5,GMM,0.052104,0
5,GMM,0.025467,0
5,GMM,0.222101,1
5,GMM,0.044842,1
5,GMM,0.081208,1
5,GMM,0.007146,2
5,GMM,0.257453,1
5,GMM,0.068768,4
5,GMM,0.137891,1
5,GMM,-0.012272,4
5,GMM,0.047022,0
5,GMM,0.161495,1
5,GMM,0.163454,1
5,GMM,0.090792,1
5,GMM,0.182174,1
5,GMM,-0.088105,0
5,GMM,0.008969,4
5,GMM,-0.115213,0
5,GMM,-0.051533,4
5,GMM,0.231642,1
5,GMM,0.196714,1
5,GMM,0.16621,1
5,GMM,-0.285428,2
5,GMM,-0.045419,4
5,GMM,0.101554,1
5,GMM,0.168187,0
5,GMM,0.154659,1
5,GMM,0.136612,0
5,GMM,0.013256,2
5,GMM,0.141624,4
5,GMM,0.038674,3
5,GMM,-0.080774,3
5,GMM,0.202863,1
5,GMM,0.278408,1
5,GMM,-0.013432,0
5,GMM,-0.190963,2
5,GMM,0.070909,4
5,GMM,0.129335,1
5,GMM,0.242306,1
5,GMM,0.000294,1
5,GMM,0.13235,1
5,GMM,0.155434,0
5,GMM,0.072345,1
5,GMM,0.302323,1
5,GMM,-0.277064,3
5,GMM,0.221944,1
5,GMM,-0.07145,4
5,GMM,-0.102036,2
5,GMM,-0.191658,3
5,GMM,0.201281,1
5,GMM,0.046713,0
5,GMM,0.136738,1
5,GMM,0.284628,1
5,GMM,0.031738,1
5,GMM,-0.046432,4
5,GMM,0.163545,1
5,GMM,-0.050201,4
5,GMM,-0.051586,4
5,GMM,-0.224283,2
5,GMM,-0.172806,0
5,GMM,-0.188538,3
5,GMM,-0.036148,0
5,GMM,0.255167,1
5,GMM,0.275289,1
5,GMM,0.134594,1
5,GMM,0.112897,0
5,GMM,0.186005,1
5,GMM,0.051652,1
5,GMM,0.092623,1
5,GMM,-0.107284,0
5,GMM,0.194099,0
5,GMM,0.24866,1
5,GMM,0.046604,1
5,GMM,-0.010621,0
5,GMM,0.173031,1
5,GMM,0.292032,1
5,GMM,0.193881,1
5,GMM,0.032776,1
5,GMM,0.219567,1
5,GMM,0.017952,0
5,GMM,0.233428,1
5,GMM,-0.279936,2
5,GMM,0.101858,3
5,GMM,0.07378,4
5,GMM,0.221876,1
5,GMM,0.127218,1
5,GMM,0.132659,1
5,GMM,0.031495,4
5,GMM,0.211932,1
5,GMM,0.136033,4
5,GMM,-0.115077,1
5,GMM,0.155478,4
5,GMM,0.218817,1
5,GMM,0.123879,0
5,GMM,0.079006,0
5,GMM,-0.003731,4
5,GMM,-0.00441,4
5,GMM,-0.004604,0
5,GMM,-0.015549,0
5,GMM,-0.010654,0
5,GMM,0.120748,1
5,GMM,0.120772,4
5,GMM,0.182949,1
5,GMM,-0.162431,2
5,GMM,-0.173266,3
5,GMM,0.119879,1
5,GMM,0.18232,1
5,GMM,-0.057948,4
5,GMM,0.081929,4
5,GMM,-0.015986,3
5,GMM,-0.335244,3
5,GMM,0.252665,1
5,GMM,0.229655,1
5,GMM,0.035783,4
5,GMM,-0.141066,0
5,GMM,-0.065352,2
5,GMM,0.091209,4
5,GMM,-0.010621,0
5,GMM,0.192693,1
5,GMM,0.276182,1
5,GMM,0.011156,1
5,GMM,0.110963,0
5,GMM,0.277458,1
5,GMM,0.024154,0
5,GMM,-0.053003,4
5,GMM,-0.093448,4
5,GMM,0.167652,1
5,GMM,0.052104,0
5,GMM,0.168909,1
5,GMM,0.159014,1
5,GMM,-0.079239,4
5,GMM,0.187714,1
5,GMM,0.195685,1
5,GMM,0.050961,3
5,GMM,-0.035303,0
5,GMM,0.277124,1
5,GMM,0.158896,3
5,GMM,0.142463,4
5,GMM,0.124805,1
5,GMM,0.056201,4
5,GMM,0.130572,3
5,GMM,0.041608,0
5,GMM,0.030583,4
5,GMM,0.084365,4
5,GMM,0.016269,0
5,GMM,-0.068758,4
5,GMM,0.10643,4
5,GMM,-0.101232,0
5,GMM,0.114619,1
5,GMM,0.115873,4
5,GMM,0.23823,1
5,GMM,-0.027043,4
5,GMM,0.150049,1
5,GMM,0.247374,1
5,GMM,0.152698,0
5,GMM,0.135186,1
5,GMM,0.246169,1
5,GMM,0.08658,1
5,GMM,0.064039,0
5,GMM,0.086507,1
5,GMM,0.171096,1
5,GMM,0.188686,1
5,GMM,-0.010457,1
5,GMM,0.03886,0
5,GMM,0.044669,1
5,GMM,0.173724,0
5,GMM,0.225361,1
5,GMM,0.222101,1
5,GMM,-0.071555,4
5,GMM,-0.071234,4
5,GMM,-0.009066,4
5,GMM,-0.16811,2
5,GMM,0.213432,1
5,GMM,-0.008436,4
5,GMM,0.032057,1
5,GMM,0.02902,4
5,GMM,0.091593,1
5,GMM,0.162645,1
5,GMM,-0.162255,3
5,GMM,0.075275,1
5,GMM,-0.101232,0
5,GMM,0.123554,0
5,GMM,-0.006574,4
5,GMM,0.143858,1
5,GMM,0.010703,0
5,GMM,0.045597,4
5,GMM,0.079836,4
5,GMM,0.100649,3
5,GMM,0.176263,0
5,GMM,0.113287,4
5,GMM,0.102637,1
5,GMM,0.054624,0
5,GMM,0.279051,1
5,GMM,-0.043344,0
5,GMM,0.222962,1
5,GMM,0.105441,4
5,GMM,-0.156501,3
5,GMM,0.037394,0
5,GMM,0.084717,4
5,GMM,0.110808,0
5,GMM,0.27626,1
5,GMM,-0.168494,0
5,GMM,0.217793,1
5,GMM,0.156432,1
5,GMM,0.128888,4
5,GMM,0.039585,3
5,GMM,0.125916,4
5,GMM,0.077319,0
5,GMM,-0.033832,4
5,GMM,-0.054737,4
5,GMM,0.06779,1
5,GMM,-0.00792,4
5,GMM,-0.082628,0
5,GMM,-0.31408,2
5,GMM,-0.099946,3
5,GMM,0.137059,1
5,GMM,0.25425,1
5,GMM,0.207064,1
5,GMM,0.180244,2
5,GMM,0.21169,1
5,GMM,-0.230382,3
5,GMM,0.082945,1
5,GMM,-0.259066,2
5,GMM,0.192333,1
5,GMM,-0.065194,4
5,GMM,0.267326,1
5,GMM,-0.062067,0
5,GMM,0.054624,0
5,GMM,-0.00634,4
5,GMM,-0.065307,3
5,GMM,0.146115,0
5,GMM,0.254094,1
5,GMM,0.227624,1
5,GMM,-0.01034,4
5,GMM,-0.076759,2
5,GMM,-0.108776,3
5,GMM,-0.074138,0
5,GMM,0.167135,1
5,GMM,0.1422,4
5,GMM,0.057059,4
5,GMM,0.16337,1
5,GMM,0.095806,4
5,GMM,0.225165,1
5,GMM,0.119048,4
5,GMM,0.103455,0
5,GMM,-0.078817,4
5,GMM,0.219921,1
5,GMM,0.278113,1
5,GMM,0.294065,1
6,Kmeans,0.093337,4
6,Kmeans,0.028385,3
6,Kmeans,0.190291,1
6,Kmeans,0.163483,3
6,Kmeans,0.165249,4
6,Kmeans,0.183936,3
6,Kmeans,0.134276,1
6,Kmeans,0.077162,4
6,Kmeans,0.18136,4
6,Kmeans,0.212088,0
6,Kmeans,0.069013,0
6,Kmeans,0.187554,1
6,Kmeans,0.013564,4
6,Kmeans,0.153152,0
6,Kmeans,0.338981,0
6,Kmeans,0.061335,3
6,Kmeans,0.161132,4
6,Kmeans,-0.072564,1
6,Kmeans,-0.050298,1
6,Kmeans,0.114015,3
6,Kmeans,0.161802,0
6,Kmeans,0.194348,4
6,Kmeans,0.24361,4
6,Kmeans,0.202025,1
6,Kmeans,0.05885,4
6,Kmeans,0.243506,4
6,Kmeans,0.239219,4
6,Kmeans,0.282946,0
6,Kmeans,0.181827,3
6,Kmeans,0.221456,4
6,Kmeans,0.264811,4
6,Kmeans,0.03368,4
6,Kmeans,0.277142,3
6,Kmeans,0.303011,5
6,Kmeans,0.224114,3
6,Kmeans,0.184026,4
6,Kmeans,0.233243,3
6,Kmeans,0.15339,4
6,Kmeans,0.131375,3
6,Kmeans,0.079055,0
6,Kmeans,0.178622,4
6,Kmeans,0.198607,3
6,Kmeans,0.009538,4
6,Kmeans,-0.0492,5
6,Kmeans,0.250168,4
6,Kmeans,-0.028974,1
6,Kmeans,0.148795,0
6,Kmeans,0.186819,4
6,Kmeans,0.330675,2
6,Kmeans,-0.167114,5
6,Kmeans,0.09707,4
6,Kmeans,0.068404,0
6,Kmeans,0.27337,4
6,Kmeans,0.009829,4
6,Kmeans,0.168445,4
6,Kmeans,0.116073,1
6,Kmeans,0.270935,3
6,Kmeans,0.281193,0
6,Kmeans,0.099111,4
6,Kmeans,0.254746,0
6,Kmeans,0.201326,4
6,Kmeans,0.165744,1
6,Kmeans,0.015657,3
6,Kmeans,0.017833,0
6,Kmeans,0.083492,3
6,Kmeans,0.154644,3
6,Kmeans,0.033773,1
6,Kmeans,0.31403,0
6,Kmeans,-0.155003,5
6,Kmeans,0.024995,4
6,Kmeans,0.044381,3
6,Kmeans,0.16601,4
6,Kmeans,-0.053411,1
6,Kmeans,0.309542,4
6,Kmeans,0.087413,3
6,Kmeans,0.175064,4
6,Kmeans,0.056574,0
6,Kmeans,0.164201,4
6,Kmeans,0.076547,4
6,Kmeans,0.242692,3
6,Kmeans,0.202666,0
6,Kmeans,0.022884,1
6,Kmeans,0.24379,5
6,Kmeans,-0.028974,1
6,Kmeans,0.259331,4
6,Kmeans,0.017118,3
6,Kmeans,0.104312,0
6,Kmeans,0.233827,1
6,Kmeans,0.099924,4
6,Kmeans,0.116033,5
6,Kmeans,0.04936,4
6,Kmeans,0.181956,4
6,Kmeans,0.281403,0
6,Kmeans,0.102747,4
6,Kmeans,0.348349,0
6,Kmeans,0.195631,4
6,Kmeans,0.046932,4
6,Kmeans,0.183936,3
6,Kmeans,0.297434,5
6,Kmeans,0.082302,3
6,Kmeans,0.311387,0
6,Kmeans,0.017463,0
6,Kmeans,0.051704,4
6,Kmeans,0.222453,4
6,Kmeans,0.337596,0
6,Kmeans,-0.103369,5
6,Kmeans,0.005361,3
6,Kmeans,-0.08406,1
6,Kmeans,0.311387,0
6,Kmeans,0.112954,3
6,Kmeans,0.048034,0
6,Kmeans,0.012144,0
6,Kmeans,-0.050407,1
6,Kmeans,0.327293,0
6,Kmeans,0.014033,0
6,Kmeans,0.101336,4
6,Kmeans,0.210695,3
6,Kmeans,0.119683,3
6,Kmeans,0.206313,4
6,Kmeans,0.084823,1
6,Kmeans,0.025805,1
6,Kmeans,0.04181,4
6,Kmeans,0.075574,2
6,Kmeans,0.087548,4
6,Kmeans,0.177443,3
6,Kmeans,0.072439,4
6,Kmeans,0.062432,4
6,Kmeans,0.027945,0
6,Kmeans,0.078237,0
6,Kmeans,-0.055389,1
6,Kmeans,0.21889,0
6,Kmeans,0.092978,3
6,Kmeans,0.194348,4
6,Kmeans,0.234262,3
6,Kmeans,0.261749,4
6,Kmeans,0.236097,5
6,Kmeans,0.082938,3
6,Kmeans,0.063704,4
6,Kmeans,0.295256,0
6,Kmeans,0.010411,2
6,Kmeans,0.165744,1
6,Kmeans,0.037706,1
6,Kmeans,-0.053254,5
6,Kmeans,0.14536,0
6,Kmeans,0.259806,0
6,Kmeans,0.283859,3
6,Kmeans,0.056587,5
6,Kmeans,0.014367,1
6,Kmeans,0.172376,3
6,Kmeans,0.071798,3
6,Kmeans,0.197235,3
6,Kmeans,-0.096662,1
6,Kmeans,0.025805,1
6,Kmeans,0.328782,0
6,Kmeans,0.048246,5
6,Kmeans,-0.066111,5
6,Kmeans,0.234094,4
6,Kmeans,0.184027,5
6,Kmeans,-0.160967,5
6,Kmeans,0.219794,4
6,Kmeans,0.21279,4
6,Kmeans,0.024222,1
6,Kmeans,0.167589,1
6,Kmeans,0.025397,3
6,Kmeans,0.026272,3
6,Kmeans,0.092965,4
6,Kmeans,0.071425,1
6,Kmeans,-0.082486,5
6,Kmeans,0.030372,4
6,Kmeans,0.179383,3
6,Kmeans,0.037682,0
6,Kmeans,-0.05436,1
6,Kmeans,-0.050298,1
6,Kmeans,0.050064,1
6,Kmeans,0.187215,3
6,Kmeans,0.135548,4
6,Kmeans,-0.049717,5
6,Kmeans,-0.026282,1
6,Kmeans,0.04278,4
6,Kmeans,0.142291,1
6,Kmeans,0.157937,3
6,Kmeans,0.097183,3
6,Kmeans,0.135836,0
6,Kmeans,0.087485,4
6,Kmeans,0.180085,4
6,Kmeans,0.09148,0
6,Kmeans,0.2723,0
6,Kmeans,0.122326,3
6,Kmeans,0.152833,4
6,Kmeans,0.24746,4
6,Kmeans,0.196048,4
6,Kmeans,0.306852,3
6,Kmeans,0.316291,0
6,Kmeans,0.071798,3
6,Kmeans,0.214986,0
6,Kmeans,0.16039,0
6,Kmeans,-0.019305,3
6,Kmeans,0.131858,3
6,Kmeans,0.037222,1
6,Kmeans,-0.101177,1
6,Kmeans,0.208321,3
6,Kmeans,0.010932,2
6,Kmeans,0.063197,4
6,Kmeans,0.096313,1
6,Kmeans,0.13933,3
6,Kmeans,0.076454,4
6,Kmeans,0.04913,1
6,Kmeans,0.182882,5
6,Kmeans,0.264991,0
6,Kmeans,0.22079,4
6,Kmeans,0.07874,4
6,Kmeans,0.139389,4
6,Kmeans,0.10119,4
6,Kmeans,0.139066,4
6,Kmeans,0.129451,0
6,Kmeans,0.174288,4
6,Kmeans,0.075448,1
6,Kmeans,0.124531,4
6,Kmeans,0.138501,3
6,Kmeans,0.209628,5
6,Kmeans,0.133019,0
6,Kmeans,-0.000105,0
6,Kmeans,0.104304,3
6,Kmeans,-0.005206,1
6,Kmeans,0.023065,4
6,Kmeans,-0.068597,1
6,Kmeans,0.006792,1
6,Kmeans,-0.072061,5
6,Kmeans,0.081627,0
6,Kmeans,0.123373,1
6,Kmeans,0.031267,0
6,Kmeans,0.125378,4
6,Kmeans,-0.134873,1
6,Kmeans,0.015657,4
6,Kmeans,0.138273,1
6,Kmeans,0.083191,4
6,Kmeans,0.132595,4
6,Kmeans,0.162791,4
6,Kmeans,0.072222,0
6,Kmeans,-0.002413,1
6,Kmeans,0.340661,2
6,Kmeans,0.132523,3
6,Kmeans,0.202024,4
6,Kmeans,-0.030351,1
6,Kmeans,0.148254,0
6,Kmeans,0.30765,4
6,Kmeans,0.218105,3
6,Kmeans,0.130311,0
6,Kmeans,0.081103,4
6,Kmeans,0.143986,3
6,Kmeans,0.207338,3
6,Kmeans,0.045579,4
6,Kmeans,0.056481,4
6,Kmeans,0.05131,1
6,Kmeans,0.10605,0
6,Kmeans,0.275215,3
6,Kmeans,0.092442,0
6,Kmeans,0.184435,4
6,Kmeans,0.047218,1
6,Kmeans,0.09236,0
6,Kmeans,0.178452,3
6,Kmeans,0.081237,3
6,Kmeans,0.145466,0
6,Kmeans,0.309217,0
6,Kmeans,0.034735,1
6,Kmeans,0.139461,1
6,Kmeans,0.015914,0
6,Kmeans,0.180924,4
6,Kmeans,0.06528,1
6,Kmeans,0.017963,0
6,Kmeans,0.207572,4
6,Kmeans,0.06559,1
6,Kmeans,0.174539,3
6,Kmeans,0.257008,3
6,Kmeans,0.11227,4
6,Kmeans,0.151522,4
6,Kmeans,0.023352,1
6,Kmeans,0.210092,4
6,Kmeans,0.286063,0
6,Kmeans,0.024536,3
6,Kmeans,0.096574,4
6,Kmeans,-0.074904,1
6,Kmeans,0.033874,4
6,Kmeans,0.062884,0
6,Kmeans,0.138524,1
6,Kmeans,0.278537,3
6,Kmeans,-0.029774,1
6,Kmeans,0.157615,3
6,Kmeans,0.116138,3
6,Kmeans,0.124123,3
6,Kmeans,0.05577,3
6,Kmeans,0.002108,1
6,Kmeans,0.064418,0
6,Kmeans,0.116757,0
6,Kmeans,0.131556,1
6,Kmeans,0.208504,0
6,Kmeans,0.190779,4
6,Kmeans,0.180367,3
6,Kmeans,0.150417,3
6,Kmeans,0.106449,4
6,Kmeans,0.200966,4
6,Kmeans,0.209406,4
6,Kmeans,0.008051,3
6,Kmeans,0.186819,4
6,Kmeans,0.140046,4
6,Kmeans,0.066838,3
6,Kmeans,-0.043729,1
6,Kmeans,0.2316,4
6,Kmeans,0.126589,3
6,Kmeans,-0.032059,3
6,Kmeans,-0.012203,1
6,Kmeans,0.064743,1
6,Kmeans,0.044776,1
6,Kmeans,0.138501,3
6,Kmeans,0.218443,4
6,Kmeans,0.131325,0
6,Kmeans,0.106601,4
6,Kmeans,0.010492,0
6,Kmeans,0.08741,0
6,Kmeans,-0.125728,1
6,Kmeans,0.161978,4
6,Kmeans,0.087494,0
6,Kmeans,0.047357,1
6,Kmeans,0.023232,3
6,Kmeans,0.229178,0
6,Kmeans,0.019177,4
6,Kmeans,0.217082,0
6,Kmeans,0.2607,5
6,Kmeans,0.000993,1
6,Kmeans,0.211339,0
6,Kmeans,0.014398,1
6,Kmeans,0.094323,0
6,Kmeans,0.037222,1
6,Kmeans,0.11461,1
6,Kmeans,-0.066111,5
6,Kmeans,-0.086583,5
6,Kmeans,0.242577,4
6,Kmeans,0.273239,3
6,Kmeans,0.215317,0
6,Kmeans,0.11798,4
6,Kmeans,0.174288,4
6,Kmeans,0.172798,4
6,Kmeans,0.124013,2
6,Kmeans,0.148307,3
6,Kmeans,0.029043,4
6,Kmeans,-0.109537,1
6,Kmeans,0.126099,0
6,Kmeans,-0.09308,5
6,Kmeans,0.327308,0
6,Kmeans,0.146182,4
6,Kmeans,0.035094,0
6,Kmeans,0.184026,4
6,Kmeans,-0.003744,4
6,Kmeans,0.266498,0
6,Kmeans,0.029704,1
6,Kmeans,0.081607,0
6,Kmeans,0.160257,3
6,Kmeans,0.090283,4
6,Kmeans,0.160024,4
6,Kmeans,0.231089,0
6,Kmeans,0.17464,4
6,Kmeans,0.019663,1
6,Kmeans,0.120399,3
6,Kmeans,0.231786,4
6,Kmeans,0.092749,4
6,Kmeans,0.08552,1
6,Kmeans,0.247631,4
6,Kmeans,0.311878,4
6,Kmeans,0.260731,4
6,Kmeans,0.003887,0
6,Kmeans,-0.003192,3
6,Kmeans,0.267755,4
6,Kmeans,0.043994,4
6,Kmeans,0.075636,4
6,Kmeans,0.180583,3
6,Kmeans,0.092749,4
6,Kmeans,-0.01419,1
6,Kmeans,0.059561,5
6,Kmeans,0.191755,3
6,Kmeans,-0.000617,3
6,Kmeans,0.184389,3
6,Kmeans,0.073779,4
6,Kmeans,0.17444,0
6,Kmeans,0.305693,0
6,Kmeans,0.243518,0
6,Kmeans,0.272805,2
6,Kmeans,0.318034,4
6,Kmeans,-0.053942,1
6,Kmeans,0.077276,1
6,Kmeans,0.097528,5
6,Kmeans,0.086348,4
6,Kmeans,0.171457,0
6,Kmeans,0.165249,4
6,Kmeans,0.179213,0
6,Kmeans,0.295579,0
6,Kmeans,0.249062,3
6,Kmeans,0.188864,5
6,Kmeans,-0.012537,1
6,Kmeans,0.057033,1
6,Kmeans,0.141852,1
6,Kmeans,0.09119,4
6,Kmeans,0.207572,4
6,Kmeans,0.11227,4
6,Kmeans,-0.049881,5
6,Kmeans,0.01025,1
6,Kmeans,0.243524,4
6,Kmeans,0.02588,1
6,Kmeans,0.121734,4
6,Kmeans,0.262193,0
6,Kmeans,-0.053424,1
6,Kmeans,0.053668,0
6,Kmeans,0.229092,3
6,Kmeans,0.090448,0
6,Kmeans,0.138273,1
6,Kmeans,0.125508,4
6,Kmeans,0.193145,0
6,Kmeans,0.037499,4
6,Kmeans,0.204356,1
6,Kmeans,0.010932,2
6,Kmeans,0.15533,4
6,Kmeans,0.173861,3
6,Kmeans,-0.053942,1
6,Kmeans,0.32318,0
6,Kmeans,0.189523,0
6,Kmeans,0.111124,1
6,Kmeans,0.095402,3
6,Kmeans,0.029814,1
6,Kmeans,0.048169,0
6,Kmeans,0.17597,4
6,Kmeans,0.078215,0
6,Kmeans,0.216193,4
6,Kmeans,-0.053355,5
6,Kmeans,0.117991,3
6,Kmeans,0.078947,4
6,Kmeans,0.051017,0
6,Kmeans,0.128591,4
6,Kmeans,0.287402,4
6,Kmeans,0.252962,3
6,Kmeans,0.103245,4
6,Kmeans,0.242797,4
6,Kmeans,-0.013111,1
6,Kmeans,0.334927,0
6,Kmeans,-0.109436,1
6,Kmeans,0.165896,3
6,Kmeans,0.070706,4
6,Kmeans,0.297434,5
6,Kmeans,0.061401,0
6,Kmeans,0.029553,0
6,Kmeans,0.015497,4
6,Kmeans,0.189213,3
6,Kmeans,0.200087,0
6,Kmeans,0.19058,5
6,Kmeans,0.259666,4
6,Kmeans,0.136711,0
6,Kmeans,0.067317,0
6,Kmeans,0.233827,1
6,Kmeans,0.256547,5
6,Kmeans,0.142291,1
6,Kmeans,0.227042,3
6,Kmeans,0.161882,4
6,Kmeans,0.093463,5
6,Kmeans,-0.029221,3
6,Kmeans,0.012402,0
6,Kmeans,0.082185,3
6,Kmeans,0.072403,4
6,Kmeans,-0.077421,1
6,Kmeans,0.162649,4
6,Kmeans,0.045687,1
6,Kmeans,0.12593,0
6,Kmeans,0.023207,4
6,Kmeans,0.072294,3
6,Kmeans,0.153483,3
6,Kmeans,0.02908,3
6,Kmeans,0.192524,3
6,Kmeans,0.155226,4
6,Kmeans,0.049779,1
6,Kmeans,0.031402,3
6,Kmeans,0.016527,1
6,Kmeans,0.130107,1
6,Kmeans,0.039877,1
6,Kmeans,0.302689,4
6,Kmeans,-0.132833,5
6,Kmeans,0.095451,5
6,Kmeans,0.102596,4
6,Kmeans,0.159215,4
6,Kmeans,0.238025,0
6,Kmeans,0.093763,0
6,Kmeans,0.132012,3
6,Kmeans,0.142004,0
6,Kmeans,0.120696,0
6,Kmeans,0.166777,0
6,Kmeans,0.212911,4
6,Kmeans,0.122418,3
6,Kmeans,0.039652,1
6,Kmeans,0.283322,0
6,Kmeans,0.113708,4
6,Kmeans,0.173217,1
6,Kmeans,-0.005435,4
6,Kmeans,0.16555,3
6,Kmeans,0.032493,0
6,Kmeans,0.283988,3
6,Kmeans,0.165825,0
6,Kmeans,0.036117,0
6,Kmeans,0.068082,4
6,Kmeans,0.024995,4
6,Kmeans,0.078812,1
6,Kmeans,0.079867,3
6,Kmeans,0.09148,0
6,Kmeans,0.00237,1
6,Kmeans,0.158208,4
6,Kmeans,0.045579,4
6,Kmeans,0.101664,4
6,Kmeans,0.273759,3
6,Kmeans,0.113062,4
6,Kmeans,0.100214,0
6,Kmeans,0.190531,0
6,Kmeans,0.010492,0
6,Kmeans,0.17748,4
6,Kmeans,0.199336,4
6,Kmeans,0.225157,4
6,Kmeans,0.200698,0
6,Kmeans,0.065528,3
6,Kmeans,0.148126,0
6,Kmeans,0.131454,4
6,Kmeans,0.029215,0
6,Kmeans,0.281767,5
6,Kmeans,0.117949,4
6,Kmeans,0.204418,4
6,Kmeans,0.217135,4
6,Kmeans,0.104994,0
6,Kmeans,0.191466,0
6,Kmeans,0.019984,4
6,Kmeans,0.157346,3
6,Kmeans,0.107519,4
6,Kmeans,0.059185,0
6,Kmeans,0.216175,0
6,Kmeans,0.196596,4
6,Kmeans,0.167298,0
6,Kmeans,0.101767,4
6,Kmeans,-0.006879,5
6,Kmeans,0.171135,4
