k,type,score,label
4,Kmeans,0.026252,1
4,Kmeans,0.162522,0
4,Kmeans,-0.074316,0
4,Kmeans,0.081585,0
4,Kmeans,0.207115,0
4,Kmeans,0.144179,1
4,Kmeans,0.158478,2
4,Kmeans,0.126149,0
4,Kmeans,-0.013176,1
4,Kmeans,0.124649,0
4,Kmeans,0.302291,2
4,Kmeans,0.180589,0
4,Kmeans,0.2875,3
4,Kmeans,0.023806,2
4,Kmeans,0.345042,3
4,Kmeans,0.367027,3
4,Kmeans,0.168138,3
4,Kmeans,0.009725,2
4,Kmeans,0.194158,3
4,Kmeans,0.271448,3
4,Kmeans,0.231689,3
4,Kmeans,0.279504,3
4,Kmeans,0.084454,1
4,Kmeans,0.245274,0
4,Kmeans,0.305127,0
4,Kmeans,0.124465,0
4,Kmeans,-0.048871,2
4,Kmeans,0.213059,2
4,Kmeans,0.330161,3
4,Kmeans,0.116972,0
4,Kmeans,0.219387,1
4,Kmeans,0.087083,2
4,Kmeans,0.129583,3
4,Kmeans,0.121284,3
4,Kmeans,0.201924,3
4,Kmeans,0.127947,1
4,Kmeans,0.214021,3
4,Kmeans,0.063534,1
4,Kmeans,0.248492,3
4,Kmeans,0.267524,3
4,Kmeans,0.15775,3
4,Kmeans,0.288066,3
4,Kmeans,0.112208,2
4,Kmeans,0.277691,2
4,Kmeans,0.067954,1
4,Kmeans,0.045814,2
4,Kmeans,0.147119,1
4,Kmeans,-0.008533,1
4,Kmeans,0.312837,3
4,Kmeans,0.044424,2
4,Kmeans,0.153183,0
4,Kmeans,0.07433,0
4,Kmeans,0.319658,3
4,Kmeans,0.091467,1
4,Kmeans,0.178764,3
4,Kmeans,-0.008188,1
4,Kmeans,0.364784,3
4,Kmeans,0.373245,3
4,Kmeans,0.357779,3
4,Kmeans,0.236463,1
4,Kmeans,0.099198,2
4,Kmeans,0.241528,3
4,Kmeans,0.375997,3
4,Kmeans,0.04103,2
4,Kmeans,0.270784,3
4,Kmeans,0.236589,3
4,Kmeans,0.114035,1
4,Kmeans,0.203238,0
4,Kmeans,0.184348,2
4,Kmeans,0.070791,3
4,Kmeans,0.274368,1
4,Kmeans,0.204934,3
4,Kmeans,0.116441,2
4,Kmeans,0.022911,1
4,Kmeans,0.054362,0
4,Kmeans,0.180365,0
4,Kmeans,0.167817,2
4,Kmeans,0.169991,3
4,Kmeans,-0.003107,0
4,Kmeans,0.081965,1
4,Kmeans,0.291594,0
4,Kmeans,0.267361,2
4,Kmeans,0.295335,1
4,Kmeans,-0.042632,2
4,Kmeans,0.332792,3
4,Kmeans,0.27433,1
4,Kmeans,0.095594,0
4,Kmeans,0.218771,0
4,Kmeans,-0.063675,2
4,Kmeans,0.224049,3
4,Kmeans,0.263875,0
4,Kmeans,0.288066,3
4,Kmeans,0.339044,3
4,Kmeans,0.112613,1
4,Kmeans,0.322898,3
4,Kmeans,-0.029531,1
4,Kmeans,-0.043825,2
4,Kmeans,0.286767,3
4,Kmeans,0.274654,0
4,Kmeans,0.160819,3
4,Kmeans,-0.000594,1
4,Kmeans,0.341261,3
4,Kmeans,0.143092,0
4,Kmeans,0.318114,0
4,Kmeans,0.081311,1
4,Kmeans,0.030418,2
4,Kmeans,0.03567,2
4,Kmeans,0.219088,2
4,Kmeans,0.164264,3
4,Kmeans,0.208276,0
4,Kmeans,0.294034,2
4,Kmeans,0.144869,3
4,Kmeans,0.181723,3
4,Kmeans,0.271715,3
4,Kmeans,0.278837,3
4,Kmeans,0.102367,1
4,Kmeans,0.247395,3
4,Kmeans,0.179713,0
4,Kmeans,0.112055,1
4,Kmeans,-0.056905,0
4,Kmeans,0.204943,1
4,Kmeans,0.076241,2
4,Kmeans,0.322304,3
4,Kmeans,0.153878,3
4,Kmeans,0.044534,1
4,Kmeans,0.092411,3
4,Kmeans,0.102547,3
4,Kmeans,0.257567,3
4,Kmeans,-0.034388,1
4,Kmeans,0.204772,0
4,Kmeans,0.043225,0
4,Kmeans,0.243879,3
4,Kmeans,0.243866,3
4,Kmeans,0.147119,1
4,Kmeans,-0.098976,2
4,Kmeans,0.178705,3
4,Kmeans,0.144559,0
4,Kmeans,0.356926,0
4,Kmeans,0.0093,1
4,Kmeans,0.390685,3
4,Kmeans,-0.048681,0
4,Kmeans,0.34235,3
4,Kmeans,0.424792,3
4,Kmeans,0.162775,0
4,Kmeans,0.311483,0
4,Kmeans,0.233528,2
4,Kmeans,0.377863,3
4,Kmeans,0.143432,1
4,Kmeans,0.183079,1
4,Kmeans,0.290433,3
4,Kmeans,0.403203,3
4,Kmeans,0.089033,2
4,Kmeans,0.05676,2
4,Kmeans,-0.037493,0
4,Kmeans,0.170735,3
4,Kmeans,0.089566,1
4,Kmeans,0.005948,1
4,Kmeans,0.343008,3
4,Kmeans,0.115341,1
4,Kmeans,0.072212,1
4,Kmeans,0.161033,0
4,Kmeans,0.286679,3
4,Kmeans,0.277921,1
4,Kmeans,0.414009,3
4,Kmeans,0.211028,1
4,Kmeans,0.31401,3
4,Kmeans,0.358828,3
4,Kmeans,-0.100054,2
4,Kmeans,0.226258,3
4,Kmeans,-0.037994,1
4,Kmeans,0.173131,2
4,Kmeans,0.105395,3
4,Kmeans,0.317338,3
4,Kmeans,0.347034,3
4,Kmeans,-0.155698,2
4,Kmeans,0.193365,0
4,Kmeans,0.256765,1
4,Kmeans,0.420681,3
4,Kmeans,0.363701,3
4,Kmeans,0.204539,1
4,Kmeans,0.267177,0
4,Kmeans,0.241406,3
4,Kmeans,0.224454,3
4,Kmeans,0.144345,2
4,Kmeans,-0.062441,1
4,Kmeans,0.125267,0
4,Kmeans,0.123347,3
4,Kmeans,0.037306,2
4,Kmeans,0.250143,0
4,Kmeans,0.020795,2
4,Kmeans,0.194354,2
4,Kmeans,0.300041,3
4,Kmeans,0.118342,2
4,Kmeans,0.243204,2
4,Kmeans,0.087211,2
4,Kmeans,0.324266,0
4,Kmeans,0.164052,0
4,Kmeans,0.361765,3
4,Kmeans,0.248407,2
4,Kmeans,0.369695,3
4,Kmeans,0.029248,2
4,Kmeans,0.103631,0
4,Kmeans,0.231136,2
4,Kmeans,0.194208,1
4,Kmeans,0.210818,3
4,Kmeans,0.183079,1
4,Kmeans,0.380657,3
4,Kmeans,-0.00751,1
4,Kmeans,0.312192,2
4,Kmeans,-0.025189,1
4,Kmeans,0.26838,1
4,Kmeans,0.261945,1
4,Kmeans,0.187689,2
4,Kmeans,0.196722,3
4,Kmeans,0.310545,3
4,Kmeans,0.15762,1
4,Kmeans,0.091698,1
4,Kmeans,0.35081,3
4,Kmeans,0.214732,0
4,Kmeans,0.06226,2
4,Kmeans,0.065831,1
4,Kmeans,0.377863,3
4,Kmeans,0.288066,3
4,Kmeans,0.238581,1
4,Kmeans,0.265824,3
4,Kmeans,0.000883,1
4,Kmeans,-0.01921,0
4,Kmeans,0.265874,3
4,Kmeans,-0.070188,2
4,Kmeans,0.085164,2
4,Kmeans,0.239659,2
4,Kmeans,-0.032506,2
4,Kmeans,0.090033,1
4,Kmeans,0.315877,3
4,Kmeans,0.153645,3
4,Kmeans,0.188053,0
4,Kmeans,0.141107,3
4,Kmeans,0.10412,2
4,Kmeans,0.110382,0
4,Kmeans,0.25075,3
4,Kmeans,-0.010182,1
4,Kmeans,0.131898,3
4,Kmeans,0.028823,2
4,Kmeans,0.261051,1
4,Kmeans,0.351649,3
4,Kmeans,0.16114,1
4,Kmeans,0.338429,3
4,Kmeans,0.359944,3
4,Kmeans,0.347472,3
4,Kmeans,0.412368,3
4,Kmeans,0.10652,0
4,Kmeans,0.218985,0
4,Kmeans,0.127946,2
4,Kmeans,0.141834,3
4,Kmeans,0.346195,0
4,Kmeans,0.27337,0
4,Kmeans,0.10448,3
4,Kmeans,0.407488,3
4,Kmeans,0.102144,3
4,Kmeans,0.382457,3
4,Kmeans,0.16114,1
4,Kmeans,0.310319,1
4,Kmeans,0.258709,3
4,Kmeans,0.155983,3
4,Kmeans,0.15285,2
4,Kmeans,-0.00109,2
4,Kmeans,0.213164,3
4,Kmeans,-0.025011,2
4,Kmeans,0.15762,1
4,Kmeans,0.06926,0
4,Kmeans,0.268241,3
4,Kmeans,0.30628,3
4,Kmeans,-0.038295,2
4,Kmeans,-0.098976,2
4,Kmeans,0.380794,3
4,Kmeans,0.259294,0
4,Kmeans,0.178925,1
4,Kmeans,0.025874,1
4,Kmeans,-0.008188,1
4,Kmeans,0.011918,1
4,Kmeans,0.286296,3
4,Kmeans,0.260742,1
4,Kmeans,-0.062664,2
4,Kmeans,0.377863,3
4,Kmeans,0.272918,3
4,Kmeans,0.238758,3
4,Kmeans,0.047915,1
4,Kmeans,0.385227,3
4,Kmeans,0.223637,1
4,Kmeans,0.373282,3
4,Kmeans,0.226157,1
4,Kmeans,0.316031,0
4,Kmeans,0.343186,0
4,Kmeans,-0.015213,1
4,Kmeans,-0.061744,2
4,Kmeans,0.041017,1
4,Kmeans,-0.017444,1
4,Kmeans,0.105917,0
4,Kmeans,0.341415,3
4,Kmeans,-0.013097,0
4,Kmeans,0.312837,3
4,Kmeans,-0.073586,1
4,Kmeans,0.10703,3
4,Kmeans,-0.067493,2
4,Kmeans,0.094354,1
4,Kmeans,0.101436,1
4,Kmeans,-0.028006,1
4,Kmeans,0.048026,1
4,Kmeans,0.026418,2
4,Kmeans,0.361276,3
4,Kmeans,0.223283,3
4,Kmeans,0.247204,3
4,Kmeans,0.292228,0
4,Kmeans,0.328179,3
4,Kmeans,0.090152,2
4,Kmeans,0.198793,1
4,Kmeans,0.265826,2
4,Kmeans,0.156842,0
4,Kmeans,0.248611,3
4,Kmeans,0.13138,1
4,Kmeans,0.236952,1
4,Kmeans,0.167231,2
4,Kmeans,0.44318,3
4,Kmeans,0.01044,2
4,Kmeans,0.367229,3
4,Kmeans,0.050674,0
4,Kmeans,0.414876,3
4,Kmeans,0.103564,3
4,Kmeans,0.319433,1
4,Kmeans,0.072966,0
4,Kmeans,0.357388,3
4,Kmeans,0.028783,1
4,Kmeans,0.031473,1
4,Kmeans,0.200137,2
4,Kmeans,0.254652,0
4,Kmeans,0.263276,2
4,Kmeans,0.271761,3
4,Kmeans,0.098821,2
4,Kmeans,0.223458,0
4,Kmeans,0.167954,2
4,Kmeans,0.184209,0
4,Kmeans,0.305811,3
4,Kmeans,0.288567,3
4,Kmeans,0.133232,0
4,Kmeans,0.237719,3
4,Kmeans,0.214376,3
4,Kmeans,0.118559,1
4,Kmeans,0.125245,3
4,Kmeans,0.28931,0
4,Kmeans,0.053243,2
4,Kmeans,0.308274,0
4,Kmeans,0.082561,2
4,Kmeans,0.129536,0
4,Kmeans,0.323144,0
4,Kmeans,0.265824,3
4,Kmeans,-0.044879,1
4,Kmeans,0.113872,1
4,Kmeans,0.400891,3
4,Kmeans,0.311789,0
4,Kmeans,0.126382,3
4,Kmeans,0.204615,1
4,Kmeans,0.12194,2
4,Kmeans,0.261103,0
4,Kmeans,0.274368,1
4,Kmeans,0.015622,2
4,Kmeans,-0.032929,1
4,Kmeans,0.035026,2
4,Kmeans,0.233033,3
4,Kmeans,0.113828,3
4,Kmeans,0.129583,3
4,Kmeans,0.00145,1
4,Kmeans,0.325429,1
4,Kmeans,0.320268,3
4,Kmeans,-0.073773,1
4,Kmeans,0.199672,3
4,Kmeans,0.024696,1
4,Kmeans,0.201924,3
4,Kmeans,-0.054658,1
4,Kmeans,-0.067493,2
4,Kmeans,-0.018624,1
4,Kmeans,0.056695,2
4,Kmeans,0.209893,3
4,Kmeans,0.072814,0
4,Kmeans,0.167769,3
4,Kmeans,0.372798,0
4,Kmeans,0.118971,3
4,Kmeans,0.372619,0
4,Kmeans,0.232379,2
4,Kmeans,0.351649,3
4,Kmeans,0.105737,1
4,Kmeans,-0.024441,1
4,Kmeans,0.173596,1
4,Kmeans,0.311076,1
4,Kmeans,0.246535,2
4,Kmeans,0.361257,2
4,Kmeans,0.246914,3
4,Kmeans,-0.002207,2
4,Kmeans,-0.083654,2
4,Kmeans,0.172308,3
4,Kmeans,0.147158,0
4,Kmeans,0.171589,3
4,Kmeans,0.169731,2
4,Kmeans,-0.062441,1
4,Kmeans,0.420681,3
4,Kmeans,0.148159,1
4,Kmeans,0.113713,2
4,Kmeans,0.278158,3
4,Kmeans,-0.089863,2
4,Kmeans,0.183989,2
4,Kmeans,0.108203,3
4,Kmeans,0.217009,2
4,Kmeans,0.228532,3
4,Kmeans,-0.090772,1
4,Kmeans,0.227706,0
4,Kmeans,0.178705,3
4,Kmeans,0.063111,0
4,Kmeans,0.137855,3
4,Kmeans,0.239937,3
4,Kmeans,0.30842,3
4,Kmeans,0.202089,2
4,Kmeans,0.343738,3
4,Kmeans,0.242375,2
4,Kmeans,0.2695,3
4,Kmeans,0.110726,1
4,Kmeans,0.286679,3
4,Kmeans,0.281625,2
4,Kmeans,0.120127,3
4,Kmeans,0.317871,2
4,Kmeans,0.074751,3
4,Kmeans,-0.082655,1
4,Kmeans,0.188963,0
4,Kmeans,0.088938,0
4,Kmeans,0.260818,3
4,Kmeans,0.156813,3
4,Kmeans,0.368466,3
4,Kmeans,0.13132,0
4,Kmeans,0.246889,3
4,Kmeans,0.231073,3
4,Kmeans,0.355757,3
4,Kmeans,0.371955,3
4,Kmeans,0.098973,2
4,Kmeans,0.326347,2
4,Kmeans,0.321657,3
4,Kmeans,0.289002,0
4,Kmeans,0.06749,1
4,Kmeans,0.263497,3
4,Kmeans,0.148476,1
4,Kmeans,0.218736,0
4,Kmeans,0.261776,1
4,Kmeans,0.141107,3
4,Kmeans,0.283974,1
4,Kmeans,-0.073442,1
4,Kmeans,0.382082,3
4,Kmeans,0.227058,3
4,Kmeans,0.244058,2
4,Kmeans,0.328179,3
4,Kmeans,0.257673,2
4,Kmeans,0.105101,3
4,Kmeans,-0.027984,2
4,Kmeans,-0.047509,0
4,Kmeans,0.085852,3
4,Kmeans,-0.020952,1
4,Kmeans,0.297013,1
4,Kmeans,0.272663,3
4,Kmeans,-0.004617,1
4,Kmeans,0.005818,0
4,Kmeans,0.108226,3
4,Kmeans,0.137268,3
4,Kmeans,0.153666,1
4,Kmeans,0.230972,3
4,Kmeans,0.31006,1
4,Kmeans,0.285451,3
4,Kmeans,0.383633,3
4,Kmeans,0.428993,3
4,Kmeans,0.179984,0
4,Kmeans,0.020173,2
4,Kmeans,0.333507,0
4,Kmeans,0.178922,2
4,Kmeans,0.008632,0
4,Kmeans,-0.019364,1
4,Kmeans,0.113856,0
4,Kmeans,0.411611,3
4,Kmeans,0.251156,3
4,Kmeans,0.190282,2
4,Kmeans,0.195428,1
4,Kmeans,0.023117,1
4,Kmeans,0.287408,0
4,Kmeans,-0.082914,2
4,Kmeans,0.298976,3
4,Kmeans,0.195985,0
4,Kmeans,0.251236,3
4,Kmeans,0.258888,0
4,Kmeans,0.384646,3
4,Kmeans,0.155232,1
4,Kmeans,0.297505,2
4,Kmeans,0.252338,3
4,Kmeans,0.093099,1
4,Kmeans,0.032974,0
4,Kmeans,-0.013694,2
4,Kmeans,0.250497,1
4,Kmeans,0.241389,1
4,Kmeans,0.29861,3
4,Kmeans,0.194103,3
4,Kmeans,-0.041251,1
4,Kmeans,0.190336,3
4,Kmeans,0.255775,3
4,Kmeans,0.105401,1
4,Kmeans,0.116947,3
4,Kmeans,0.262643,3
4,Kmeans,0.237928,3
4,Kmeans,0.319822,3
4,Kmeans,0.319822,3
4,Kmeans,0.256577,3
4,Kmeans,0.301892,1
4,Kmeans,0.165466,1
4,Kmeans,0.113195,2
4,Kmeans,0.238087,3
4,Kmeans,0.237928,3
4,Kmeans,0.109214,0
4,Kmeans,0.066573,3
4,Kmeans,0.256577,3
4,Kmeans,0.20607,3
4,Kmeans,0.081965,1
4,Kmeans,0.414824,3
4,Kmeans,0.38827,3
4,Kmeans,0.314468,0
4,Kmeans,0.23937,0
4,Kmeans,0.065668,1
4,Kmeans,0.165968,0
4,Kmeans,0.242375,2
4,Kmeans,0.087147,0
4,Kmeans,0.265824,3
4,Kmeans,-0.005936,2
4,Kmeans,0.371898,3
4,Kmeans,0.133799,3
4,Kmeans,0.268509,3
4,Kmeans,0.249369,3
4,Kmeans,-0.070188,2
4,Kmeans,0.144869,3
4,Kmeans,0.199364,3
4,Kmeans,0.233613,3
4,Kmeans,0.254839,3
4,Kmeans,0.113464,3
4,Kmeans,0.143092,0
4,Kmeans,0.058618,0
4,Kmeans,0.265387,3
4,Kmeans,0.028783,1
4,Kmeans,0.209175,3
4,Kmeans,0.143345,0
4,Kmeans,0.218931,1
4,Kmeans,0.2938,3
4,Kmeans,0.259553,3
4,Kmeans,0.254471,0
4,Kmeans,0.011543,1
4,Kmeans,0.060019,1
4,Kmeans,0.117544,0
4,Kmeans,0.133778,3
4,Kmeans,0.120956,2
4,Kmeans,0.244193,3
4,Kmeans,0.191711,1
4,Kmeans,0.230972,3
4,Kmeans,0.341953,0
4,Kmeans,0.048996,2
4,Kmeans,0.098977,3
4,Kmeans,0.307286,2
4,Kmeans,0.230972,3
4,Kmeans,0.102066,1
4,Kmeans,0.002799,2
4,Kmeans,0.090033,1
4,Kmeans,0.188053,0
4,Kmeans,-0.032942,0
4,Kmeans,0.232565,1
4,Kmeans,0.268645,3
4,Kmeans,0.339806,3
4,Kmeans,0.33941,0
4,Kmeans,0.329045,0
4,Kmeans,0.209821,3
4,Kmeans,0.269173,3
4,Kmeans,-0.096437,1
4,Kmeans,0.121425,1
4,Kmeans,0.297251,3
4,Kmeans,0.103631,0
4,Kmeans,0.275829,2
4,Kmeans,0.387491,3
4,Kmeans,0.345361,3
4,Kmeans,0.209893,3
4,Kmeans,0.146667,1
4,Kmeans,0.105634,0
4,Kmeans,0.128638,3
4,Kmeans,0.114842,2
4,Kmeans,0.156842,0
4,Kmeans,0.303209,3
4,Kmeans,-0.070879,1
4,Kmeans,0.232237,1
4,Kmeans,0.174393,3
4,Kmeans,0.189705,1
4,Kmeans,-0.031767,1
4,Kmeans,0.142231,1
4,Kmeans,-0.006803,1
4,Kmeans,0.108806,1
4,Kmeans,0.154081,3
4,Kmeans,0.112628,3
4,Kmeans,0.141179,1
4,Kmeans,0.356113,3
4,Kmeans,0.269645,3
4,Kmeans,0.105101,3
4,Kmeans,0.019678,1
4,Kmeans,0.224008,1
4,Kmeans,0.193791,3
4,Kmeans,0.27319,3
4,Kmeans,0.123954,1
4,Kmeans,0.248232,0
4,Kmeans,0.010194,1
4,Kmeans,0.036135,2
4,Kmeans,0.279863,0
4,Kmeans,0.153303,0
4,Kmeans,0.296204,3
4,Kmeans,0.163783,1
4,Kmeans,-0.162917,2
4,Kmeans,0.310519,0
4,Kmeans,0.200829,3
4,Kmeans,0.100377,2
4,Kmeans,0.059526,0
4,Kmeans,-0.082914,2
4,Kmeans,0.30243,0
4,Kmeans,0.237719,3
4,Kmeans,0.194223,3
4,Kmeans,0.337425,3
4,Kmeans,0.219652,0
4,Kmeans,0.009526,1
4,Kmeans,-0.058622,0
4,Kmeans,0.172002,1
4,Kmeans,0.168296,1
4,Kmeans,0.132146,2
4,Kmeans,0.126916,3
4,Kmeans,-0.019377,2
4,Kmeans,0.127174,1
4,Kmeans,0.154081,3
4,Kmeans,0.033161,2
4,Kmeans,0.283571,3
4,Kmeans,0.237713,2
4,Kmeans,0.009287,1
4,Kmeans,-0.064853,1
4,Kmeans,0.13138,1
4,Kmeans,0.213439,1
4,Kmeans,0.029283,1
4,Kmeans,0.344215,3
4,Kmeans,0.189705,1
4,Kmeans,0.278976,3
4,Kmeans,0.063544,1
4,Kmeans,0.112215,0
4,Kmeans,0.283957,0
4,Kmeans,0.343461,3
4,Kmeans,-0.052746,2
4,Kmeans,0.116336,1
4,Kmeans,0.047094,0
4,Kmeans,0.210601,2
4,Kmeans,0.105918,3
4,Kmeans,-0.151304,2
4,Kmeans,0.091062,2
4,Kmeans,0.270826,2
4,Kmeans,0.250476,0
4,Kmeans,0.249935,1
4,Kmeans,0.05842,2
4,Kmeans,0.090913,1
4,Kmeans,0.219972,3
4,Kmeans,0.367247,3
4,Kmeans,0.271995,2
4,Kmeans,0.40745,3
4,Kmeans,0.144345,2
4,Kmeans,0.259162,1
4,Kmeans,0.111273,3
4,Kmeans,0.102501,1
4,Kmeans,0.030362,1
4,Kmeans,0.277306,0
4,Kmeans,0.311789,0
4,Kmeans,0.05676,2
4,Kmeans,0.128835,3
4,Kmeans,-0.008401,2
4,Kmeans,0.172315,0
4,Kmeans,0.295726,0
4,Kmeans,0.102255,0
4,Kmeans,0.22334,3
4,Kmeans,0.330213,3
4,Kmeans,-0.121785,2
4,Kmeans,0.184846,2
4,Kmeans,0.126209,0
4,Kmeans,0.311414,3
4,Kmeans,-0.118479,1
4,Kmeans,0.341415,3
4,Kmeans,0.076701,2
4,Kmeans,0.316837,3
4,Kmeans,0.097591,0
4,Kmeans,-0.01396,1
4,Kmeans,-0.077015,0
4,Kmeans,-0.00098,1
4,Kmeans,-0.01476,0
4,Kmeans,0.269593,0
4,Kmeans,0.325225,3
4,Kmeans,0.261726,2
4,Kmeans,0.179984,0
4,Kmeans,-0.051992,1
4,Kmeans,-0.042632,2
4,Kmeans,0.214021,3
4,Kmeans,0.176199,1
4,Kmeans,0.240096,0
4,Kmeans,0.311425,2
4,Kmeans,0.120041,2
4,Kmeans,0.288877,0
4,Kmeans,0.207684,0
4,Kmeans,-0.064493,0
4,Kmeans,-0.011076,2
4,Kmeans,0.04077,0
4,Kmeans,0.315359,2
4,Kmeans,0.167756,0
4,Kmeans,0.270922,3
4,Kmeans,0.286296,3
4,Kmeans,0.094547,2
4,Kmeans,0.373145,3
4,Kmeans,0.383446,3
4,Kmeans,0.029201,1
4,Kmeans,-0.11174,2
4,Kmeans,0.276999,3
4,Kmeans,-0.055422,1
4,Kmeans,0.058924,3
4,Kmeans,0.154039,0
4,Kmeans,0.03597,1
4,Kmeans,-0.09648,1
4,Kmeans,0.156174,3
4,Kmeans,0.15069,2
4,Kmeans,0.343186,0
4,Kmeans,0.119371,3
4,Kmeans,0.261062,2
4,Kmeans,0.267361,2
4,Kmeans,0.300023,2
4,Kmeans,0.200137,2
4,Kmeans,-0.111422,1
4,Kmeans,0.190167,0
4,Kmeans,0.102274,2
4,Kmeans,0.288066,3
4,Kmeans,0.185723,1
4,Kmeans,0.072212,1
4,Kmeans,-0.029142,1
4,Kmeans,0.103665,1
4,Kmeans,0.179815,1
4,Kmeans,0.029094,2
4,Kmeans,0.137146,0
4,Kmeans,0.186162,3
4,Kmeans,-0.151304,2
4,Kmeans,0.04293,1
4,Kmeans,0.186695,0
4,Kmeans,0.073496,3
4,Kmeans,0.136871,2
4,Kmeans,0.107559,2
4,Kmeans,0.339806,3
4,Kmeans,0.140931,3
4,Kmeans,-0.041646,0
4,Kmeans,0.266354,3
4,Kmeans,0.178515,3
4,Kmeans,0.1596,1
4,Kmeans,0.13132,0
4,Kmeans,0.070823,2
4,Kmeans,0.202641,1
4,Kmeans,0.235355,3
4,Kmeans,-0.076308,0
4,Kmeans,0.364098,3
4,Kmeans,-0.07633,0
4,Kmeans,0.103665,1
4,Kmeans,0.19134,1
4,Kmeans,0.231682,2
4,GMM,0.168647,3
4,GMM,0.022944,1
4,GMM,-0.210539,1
4,GMM,0.187464,1
4,GMM,-0.244771,1
4,GMM,0.075844,1
4,GMM,-0.194934,1
4,GMM,0.219368,0
4,GMM,-0.003333,1
4,GMM,0.074926,1
4,GMM,-0.023869,0
4,GMM,0.000939,3
4,GMM,0.1213,0
4,GMM,-0.08672,1
4,GMM,0.088013,1
4,GMM,-0.318387,2
4,GMM,0.057682,1
4,GMM,0.201189,1
4,GMM,0.170692,0
4,GMM,0.173197,1
4,GMM,-0.091281,3
4,GMM,0.218033,0
4,GMM,0.110487,1
4,GMM,0.000939,3
4,GMM,-0.103038,3
4,GMM,0.104746,0
4,GMM,0.074,3
4,GMM,0.224688,0
4,GMM,0.219734,0
4,GMM,0.171601,0
4,GMM,0.201376,1
4,GMM,0.165432,0
4,GMM,0.220815,0
4,GMM,0.202462,0
4,GMM,0.088419,0
4,GMM,0.250435,0
4,GMM,0.207226,1
4,GMM,0.222569,1
4,GMM,-0.094018,2
4,GMM,-0.131927,3
4,GMM,-0.001337,3
4,GMM,-0.265362,2
4,GMM,0.063697,1
4,GMM,0.203122,0
4,GMM,0.149353,3
4,GMM,-0.033488,1
4,GMM,0.217244,0
4,GMM,0.082404,0
4,GMM,0.20565,0
4,GMM,0.136392,0
4,GMM,-0.268915,2
4,GMM,-0.055224,1
4,GMM,0.098777,0
4,GMM,-0.139461,1
4,GMM,0.133151,0
4,GMM,0.15541,3
4,GMM,0.075145,1
4,GMM,-0.219034,2
4,GMM,0.099429,1
4,GMM,-0.201586,2
4,GMM,0.258729,0
4,GMM,0.237261,0
4,GMM,0.056232,1
4,GMM,-0.200325,3
4,GMM,-0.02452,2
4,GMM,0.28006,0
4,GMM,0.300359,0
4,GMM,-0.053484,1
4,GMM,0.266648,0
4,GMM,-0.188288,1
4,GMM,0.127633,0
4,GMM,-0.224803,1
4,GMM,0.203139,0
4,GMM,0.037651,1
4,GMM,0.258247,0
4,GMM,0.239306,0
4,GMM,0.066607,1
4,GMM,0.135239,0
4,GMM,0.232578,0
4,GMM,-0.06074,2
4,GMM,0.190241,1
4,GMM,-0.017825,1
4,GMM,-0.044223,2
4,GMM,0.253596,0
4,GMM,-0.253168,3
4,GMM,0.13803,1
4,GMM,-0.140008,1
4,GMM,0.056874,1
4,GMM,0.116297,1
4,GMM,-0.079906,3
4,GMM,-0.117702,1
4,GMM,-0.052263,2
4,GMM,0.156444,0
4,GMM,0.160851,1
4,GMM,0.022016,3
4,GMM,-0.246313,2
4,GMM,-0.140801,3
4,GMM,0.162304,0
4,GMM,0.225269,0
4,GMM,0.077359,1
4,GMM,0.166309,1
4,GMM,-0.061401,1
4,GMM,-0.201118,2
4,GMM,0.144764,1
4,GMM,0.133151,0
4,GMM,0.183307,0
4,GMM,0.177819,0
4,GMM,0.235265,0
4,GMM,-0.159356,2
4,GMM,-0.22065,3
4,GMM,0.274878,0
4,GMM,0.194531,1
4,GMM,0.096998,0
4,GMM,-0.124955,1
4,GMM,0.246383,0
4,GMM,0.052781,1
4,GMM,0.214784,1
4,GMM,0.266936,0
4,GMM,0.026699,3
4,GMM,-0.007366,1
4,GMM,0.04506,1
4,GMM,-0.331593,3
4,GMM,0.155667,1
4,GMM,0.0659,1
4,GMM,0.205931,0
4,GMM,-0.166877,2
4,GMM,-0.172482,1
4,GMM,-0.102282,1
4,GMM,-0.166533,2
4,GMM,-0.019737,1
4,GMM,0.094418,1
4,GMM,-0.072703,1
4,GMM,-0.005192,1
4,GMM,0.199452,0
4,GMM,0.112415,1
4,GMM,-0.075319,1
4,GMM,0.144032,0
4,GMM,-0.148005,1
4,GMM,0.030177,1
4,GMM,-0.092198,2
4,GMM,0.180358,0
4,GMM,0.292834,0
4,GMM,0.173417,1
4,GMM,0.028455,1
4,GMM,-0.122562,1
4,GMM,-0.074805,1
4,GMM,-0.201586,2
4,GMM,-0.023027,1
4,GMM,-0.067071,1
4,GMM,-0.177501,3
4,GMM,0.209227,1
4,GMM,-0.24645,2
4,GMM,-0.14109,1
4,GMM,-0.03476,1
4,GMM,0.17925,0
4,GMM,0.226561,0
4,GMM,0.134457,1
4,GMM,0.134452,1
4,GMM,0.115387,1
4,GMM,0.182607,0
4,GMM,-0.262601,2
4,GMM,0.260256,0
4,GMM,-0.193719,1
4,GMM,0.183465,0
4,GMM,0.071125,1
4,GMM,-0.07684,3
4,GMM,0.005538,1
4,GMM,-0.012376,1
4,GMM,0.296785,0
4,GMM,-0.285891,2
4,GMM,-0.121863,1
4,GMM,-0.036642,1
4,GMM,-0.108843,1
4,GMM,0.09776,1
4,GMM,-0.2496,1
